TABLE_NAME	COLUMN_NAME
LCGET	POLNO
LCGETBAK	GETDUTYCODE
LCGETBAK	DUTYCODE
LCGETBAK	POLNO
LCGETTOACC	INSUACCNO
LCGETTOACC	GETDUTYCODE
LCGETTOACC	DUTYCODE
LCGETTOACC	POLNO
LCGRPACCTRIGGER	TRIGGERORDER
LCGRPACCTRIGGER	CHGOPERATIONTYPE
LCGRPACCTRIGGER	CHGTYPE
LCGRPACCTRIGGER	INSUACCNO
LCGRPACCTRIGGER	PAYPLANCODE
LCGRPACCTRIGGER	GRPPOLNO
LCGRPADDRESS	ADDRESSNO
LCGRPADDRESS	CUSTOMERNO
LCGRPAIRCONT	GRPCONTNO
LCGRPAPPNT	GRPCONTNO
LCGRPBALA	GRPBALANO
LCGRPBALADEF	GRPCONTNO
LCGRPBALAEDORITEM	EDORACCEPTNO
LCGRPBUDGET	RISKCODE
LCGRPBUDGET	PAYPLANCODE
LCGRPBUDGET	GRPCONTNO
LCGRPBUDGET	BUDGETNO
LCGRPCONT	GRPCONTNO
LCGRPCONTEMAIL	SUCCESEFLAG
LCGRPCONTEMAIL	ENDDATE
LCGRPCONTEMAIL	MESSAGETYPE
LCGRPCONTEMAIL	GRPCONTNO
LCGRPCONTEXT	REMITTEDPARTNO
LCGRPCONTHANGUPSTATE	HANGUPTYPE
LCGRPCONTHANGUPSTATE	GRPPOLNO
LCGRPCONTHANGUPSTATE	GRPCONTNO
LCGRPCONTOTHERINFO	GRPCONTNO
LCGRPCONTRENEWTRACE	GRPCONTNO
LCGRPCONTSTATE	STARTDATE
LCGRPCONTSTATE	STATETYPE
LCGRPCONTSTATE	GRPPOLNO
LCGRPCONTSTATE	GRPCONTNO
LCGRPCONTSTOPEDORSTATE	STOPEDORNO
LCGRPCONTSTOPEDORSTATE	GRPPOLNO
LCGRPCONTSTOPEDORSTATE	GRPCONTNO
LCGRPCUSTOMERIMPORTLOG	ID
LCGRPCUSTOMERIMPORTLOG	BATCHNO
LCGRPCUSTOMERIMPORTLOG	RGTNO
LCGRPDUTYCAL	CALFACTORCODE
LCGRPDUTYCAL	DUTYCODE
LCGRPDUTYCAL	GRPPOLNO
LCGRPDUTYCALFACTOR	CALFACTORCODE
LCGRPDUTYCALFACTOR	CALCODE
LCGRPDUTYCALFACTOR	DUTYCODE
LCGRPDUTYCALFACTOR	GRPPOLNO
LCGRPFEE	PAYPLANCODE
LCGRPFEE	INSUACCNO
LCGRPFEE	FEECODE
LCGRPFEE	GRPPOLNO
LCGRPFEEPARAM	FEEID
LCGRPFEEPARAM	PAYPLANCODE
LCGRPFEEPARAM	INSUACCNO
LCGRPFEEPARAM	FEECODE
LCGRPFEEPARAM	GRPPOLNO
LCGRPFEERATE	FEERATETYPE
LCGRPFEERATE	RISKCODE
LCGRPFEERATE	GRPPOLNO
LCGRPFEERATE	GRPCONTNO
LCGRPFEETOACC	INSUACCNO1
LCGRPFEETOACC	PAYPLANCODE1
LCGRPFEETOACC	INSUACCNO
LCGRPFEETOACC	PAYPLANCODE
LCGRPFEETOACC	FEECODE
LCGRPFEETOACC	GRPPOLNO
LCGRPFEETRACE	SERIALNO
LCGRPGENALTUAITION	OTHERNOTYPE
LCGRPGENALTUAITION	OTHERNO
LCGRPGENALTUAITION	BUDGETNO
LCGRPIMPORTLOG	ID
LCGRPIMPORTLOG	BATCHNO
LCGRPIMPORTLOG	OTHERNOTYPE
LCGRPISSUEPOL	SERIALNO
LCGRPISSUEPOL	PROPOSALGRPCONTNO
LCGRPIVSTPLAN	INSUACCNO
LCGRPIVSTPLAN	PAYPLANCODE
LCGRPIVSTPLAN	INVESTRULECODE
LCGRPIVSTPLAN	GRPPOLNO
LCGRPPENOTICE	PRTSEQ
LCGRPPERSONPRINT	OTHERTYPE
LCGRPPERSONPRINT	OTHERNO
LCGRPPERSONPRINT	GRPCONTNO
LCGRPPOL	GRPPOLNO
LCGRPPOLRISKELEMENT	RISKELEMENT
LCGRPPOLRISKELEMENT	GRPPOLNO
LCGRPRNEWERRLOG	POLNO
LCGRPRNEWLOG	GRPPROPOSALNO
LCGRPRNEWLOGPERSON	PROPOSALNO
LCGRPRNEWPERSONCHANGEPARM	POLNO
LCGRPRNEWPERSONCHANGEPARM	GRPPROPOSALNO
LCGRPRREPORT	PRTSEQ
LCGRPSERVINFO	SERVDETAIL
LCGRPSERVINFO	SERVKIND
LCGRPSERVINFO	GRPCONTNO
LCGUWERROR	UWNO
LCGUWERROR	SERIALNO
LCGUWERROR	GRPPROPOSALNO
LCGUWMASTER	GRPPROPOSALNO
LCGUWSUB	UWNO
LCGUWSUB	GRPPROPOSALNO
LCHESITATEPHONE	SEQUENCE
LCHISTORYIMPART	SERIALNO
LCHISTORYINFO	CTLCODE
LCHISTORYINFO	CONTNUM
LCHISTORYINFO	CONTNO
LCHISTORYINFO	CUSTOMERNO
LCHISTORYINFO	PROPOSALCONTNO
LCHOSPITALQUALITYRECORD	CONTNO
LCHOSPITALQUALITYRECORD	HOSPITCODE
LCINDAPPSIGNLOG	SERINO
LCINDUWERROR	SERIALNO
LCINDUWERROR	UWNO
LCINDUWMASTER	INSUREDNO
LCINDUWMASTER	CONTNO
LCINDUWSUB	INSUREDNO
LCINDUWSUB	UWNO
LCINDUWSUB	CONTNO
LCINFORMATION	PRTSEQ
LCINFORMATION	GRPCONTNO
LCINFORMATIONITEM	INFORMATIONCODE
LCINFORMATIONITEM	INFORMATIONKIND
LCINFORMATIONITEM	PRTSEQ
LCINFORMATIONITEM	GRPCONTNO
LCINSUREACC	INSUACCNO
LCINSUREACC	POLNO
LCINSUREACCBAK	INSUACCNO
LCINSUREACCBAK	POLNO
LCINSUREACCCLASS	ACCASCRIPTION
LCINSUREACCCLASS	OTHERNO
LCINSUREACCCLASS	PAYPLANCODE
LCINSUREACCCLASS	INSUACCNO
LCINSUREACCCLASS	POLNO
LCINSUREACCCLASSBAK	ACCASCRIPTION
LCINSUREACCCLASSBAK	OTHERNO
LCINSUREACCCLASSBAK	PAYPLANCODE
LCINSUREACCCLASSBAK	INSUACCNO
LCINSUREACCCLASSBAK	POLNO
LCINSUREACCCLASSFEE	FEECODE
LCINSUREACCCLASSFEE	ACCASCRIPTION
LCINSUREACCCLASSFEE	OTHERNO
LCINSUREACCCLASSFEE	PAYPLANCODE
LCINSUREACCCLASSFEE	INSUACCNO
LCINSUREACCCLASSFEE	POLNO
LCINSUREACCCLASSFEEBAK	FEECODE
LCINSUREACCCLASSFEEBAK	ACCASCRIPTION
LCINSUREACCCLASSFEEBAK	OTHERNO
LCINSUREACCCLASSFEEBAK	PAYPLANCODE
LCINSUREACCCLASSFEEBAK	INSUACCNO
LCINSUREACCCLASSFEEBAK	POLNO
LCINSUREACCCLASSTEMP	FLAG
LCINSUREACCCLASSTEMP	ACCASCRIPTION
LCINSUREACCCLASSTEMP	OTHERNO
LCINSUREACCCLASSTEMP	PAYPLANCODE
LCINSUREACCCLASSTEMP	INSUACCNO
LCINSUREACCCLASSTEMP	POLNO
LCINSUREACCFEE	INSUACCNO
LCINSUREACCFEE	POLNO
LCINSUREACCFEEBAK	INSUACCNO
LCINSUREACCFEEBAK	POLNO
LCINSUREACCFEETRACE	SERIALNO
LCINSUREACCFEETRACEBAK	SERIALNO
LCINSUREACCTRACE	SERIALNO
LCINSUREACCTRACEBAK	SERIALNO
LCINSUREACCTRACEOTHER	PARMTYPE
LCINSUREACCTRACEOTHER	SERIALNO
LCINSUREACCTRACETEMP	SERIALNO
LCINSUREACCTRACE_BUF	SERIALNO
LCINSUREACCTRIGGER	TRIGGERORDER
LCINSUREACCTRIGGER	CHGOPERATIONTYPE
LCINSUREACCTRIGGER	CHGTYPE
LCINSUREACCTRIGGER	ACCASCRIPTION
LCINSUREACCTRIGGER	INSUACCNO
LCINSUREACCTRIGGER	PAYPLANCODE
LCINSUREACCTRIGGER	DUTYCODE
LCINSUREACCTRIGGER	POLNO
LCINSURED	INSUREDNO
LCINSURED	CONTNO
LCINSUREDBAK	INSUREDNO
LCINSUREDBAK	CONTNO
LCINSUREDRELATED	MAINCUSTOMERNO
LCINSUREDRELATED	CUSTOMERNO
LCINSUREDRELATED	POLNO
LCISSUEMISTAKE	SERIALNO
LCISSUEMISTAKE	PROPOSALCONTNO
LCISSUEPOL	SERIALNO
LCISSUEPOL	PROPOSALCONTNO
LCLFGETCANCELLOG	SERIALNO
LCMESSAGEMODIFY	MODIFYMESSAGE
LCMESSAGEMODIFY	MODIFYOBJECT
LCMESSAGEMODIFY	BATCHNO
LCMESSAGEMODIFY	CONTNO
LCMICFINANCE	POLNO
LCMICFINANCE	INSUREDNO
LCMICFINANCE	CONTNO
LCNOTEPAD	SERIALNO
LCNOTEPAD	PROPOSALCONTNO
LCOPERTRACE	TYPE
LCOPERTRACE	SERINO
LCPARAM	PARAMNAME
LCPARAM	INERSERIALNO
LCPARAM	FACTORYSUBCODE
LCPARAM	FACTORYCODE
LCPARAM	OTHERNO
LCPARAM	FACTORYTYPE
LCPARAM	POLNO
LCPARAM	GRPPOLNO
LCPARAM	CONTNO
LCPAYRULEFACTORY	INERSERIALNO
LCPAYRULEFACTORY	FACTORYSUBCODE
LCPAYRULEFACTORY	FACTORYCODE
LCPAYRULEFACTORY	OTHERNO
LCPAYRULEFACTORY	FACTORYTYPE
LCPAYRULEFACTORY	PAYRULECODE
LCPAYRULEFACTORY	GRPPOLNO
LCPAYRULEPARAMS	PARAMNAME
LCPAYRULEPARAMS	INERSERIALNO
LCPAYRULEPARAMS	FACTORYSUBCODE
LCPAYRULEPARAMS	FACTORYCODE
LCPAYRULEPARAMS	OTHERNO
LCPAYRULEPARAMS	FACTORYTYPE
LCPAYRULEPARAMS	PAYRULECODE
LCPAYRULEPARAMS	GRPPOLNO
LCPENOTICE	CUSTOMERNO
LCPENOTICE	PRTSEQ
LCPENOTICE	PROPOSALCONTNO
LCPENOTICEITEM	PEITEMCODE
LCPENOTICEITEM	PRTSEQ
LCPENOTICEITEM	PROPOSALCONTNO
LCPENOTICEREPLY	PEITEMDIVCODE
LCPENOTICEREPLY	PRTSEQ
LCPENOTICEREPLY	PROPOSALCONTNO
LCPENOTICERESULT	SERIALNO
LCPENOTICERESULT	PRTSEQ
LCPENOTICERESULT	PROPOSALCONTNO
LCPERINVESTPLAN	INSUACCNO
LCPERINVESTPLAN	PAYPLANCODE
LCPERINVESTPLAN	POLNO
LCPERSONAGEDISINFO	SERIALNO
LCPERSONAGEDISITEM	ENDAGE
LCPERSONAGEDISITEM	STARTAGE
LCPERSONAGEDISITEM	SERIALNO
LCPERSONAGEDISTRIBUTION	SERIALNO
LCPERSONCLASSDISINFO	SERIALNO
LCPOL	POLNO
LCPOLBAK	POLNO
LCPOLIMPLOG	PRTNO
LCPOLORIGINAL	POLNO
LCPOLOTHER	DUTYCODE
LCPOLOTHER	POLNO
LCPOLOTHER	CONTNO
LCPOLOTHER	GRPPOLNO
LCPOLOTHER	GRPCONTNO
LCPOLOTHERFIELDDESC	FIELDORDER
LCPOLOTHERFIELDDESC	DUTYCODE
LCPOLOTHERFIELDDESC	RISKCODE
LCPREM	PAYPLANCODE
LCPREM	DUTYCODE
LCPREM	POLNO
LCPREMBAK	PAYPLANCODE
LCPREMBAK	DUTYCODE
LCPREMBAK	POLNO
LCPREMTOACC	INSUACCNO
LCPREMTOACC	PAYPLANCODE
LCPREMTOACC	DUTYCODE
LCPREMTOACC	POLNO
LCPREM_1	PAYPLANCODE
LCPREM_1	DUTYCODE
LCPREM_1	POLNO
LCQUESTIONNAIRE	ASKCONTENTNO
LCQUESTIONNAIRE	ASKTYPE
LCQUESTIONNAIRE	SERIALNO
LCQUESTIONNAIRE	PROPOSALCONTNO
LCREINSUREINFO	CONTNO
LCREINSUREREPORT	CONTNO
LCREINSUREREPORTTRACE	REINSUORDER
LCREINSUREREPORTTRACE	CONTNO
LCREMARK	SERIALNO
LCREMARK	PRTNO
LCREMARK	OPERATEPOS
LCREMARK	POLNO
LCRNEWDELTRACE	SERIALNO
LCRNEWERRLOG	PRTNO
LCRNEWERRLOG	ERRNO
LCRNEWSTATEHISTORY	PROPOSALNO
LCRNEWSTATELOG	PROPOSALNO
LCROLLBACKLOG	SERIALNO
LCRREPORT	PRTSEQ
LCRREPORT	PROPOSALCONTNO
LCRREPORTITEM	RREPORTITEMCODE
LCRREPORTITEM	PRTSEQ
LCRREPORTITEM	PROPOSALCONTNO
LCRREPORTPRT	ASKCODE
LCRREPORTPRT	PRTSEQ
LCRREPORTRESULT	SERIALNO
LCRREPORTRESULT	PRTSEQ
LCRREPORTRESULT	PROPOSALCONTNO
LCSCORERREPORT	CUSTOMERNO
LCSCORERREPORT	CONTNO
LCSCORERREPORTSUB	ASSESSITEM
LCSCORERREPORTSUB	CUSTOMERNO
LCSCORERREPORTSUB	CONTNO
LCSCUPOLOADLOG	SERIALNO
LCSERVINFO	SERVDETAIL
LCSERVINFO	SERVKIND
LCSERVINFO	CONTNO
LCSIGNLOG	SERINO
LCSPEC	SERIALNO
LCSPEC	PROPOSALNO
LCSPECNOTE	NOTEORDER
LCSPECNOTE	POLNO
LCSTOPINSURED	PRTNO
LCSTOPINSURED	INSUREDNO
LCSTOPINSURED	CONTNO
LCTAXSORTCONFIG	BUSINESSNO
LCTBIMPORTLOG	ID
LCTBIMPORTLOG	BATCHNO
LCTICKET	CERTIFICATENO
LCTRANPOLERRLOG	POLNO
LCTRANPOLERRLOG	SERINO
LCURGELOG	TEMPFEENO
LCUWERROR	SERIALNO
LCUWERROR	UWNO
LCUWERROR	PROPOSALNO
LCUWMASTER	PROPOSALNO
LCUWMASTERBAK	PROPOSALNO
LCUWREPONSCOM	MANAGECOM
LCUWREPONSCOM	USERCODE
LCUWREPORT	SERIALNO
LCUWSENDTRACE	UWNO
LCUWSENDTRACE	OTHERNOTYPE
LCUWSENDTRACE	OTHERNO
LCUWSUB	UWNO
LCUWSUB	PROPOSALNO
LCUWSUBBAK	UWNO
LCUWSUBBAK	PROPOSALNO
LCVIPACCINFO	MEMSHIPSTATE
LCVIPACCINFO	MEMSHIPVARY
LCVIPACCINFO	MEMBERLEVEL
LCVIPACCINFO	CUSTOMERNO
LCYBTRECHK	CONTNO
LCYBTRECHKTRACE	SERINO
LCZIPCODEBAK	EDORNO
LDADDRESS	PLACECODE
LDADDRESS	PLACETYPE
LDADDRESS2	PLACECODE
LDAGENTCARDCOUNT	AGENTGRADE
LDAGENTCARDCOUNT	MANAGECOM
LDAGENTCARDCOUNT	CERTIFYCODE
LDAGENTCARDCOUNT	AGENTCODE
LDAPPOINTCVALIDATECONFIG	SELLTYPE
LDAPPOINTCVALIDATECONFIG	INSUREENDDATE
LDAPPOINTCVALIDATECONFIG	INSURESTARTDATE
LDAPPOINTCVALIDATECONFIG	RISKCODE
LDAPPOINTCVALIDATECONFIG	SALECHNL
LDASSIGNPLAN	ASSIGNNO
LDASSIGNPLAN	ACTIVITYID
LDASSIGNPLAN	TASKNO
LDASSIGNPLANTRACE	SERIALNO
LDATTESTLEVE	ATTESTLEVELCODE
LDAUTOASSIGN	ASSIGNNO
LDAUTOASSIGN	ACTIVITYID
LDAUTOASSIGN	TASKNO
LDAUTOASSIGNDETAIL	ASSIGNNO
LDAUTOASSIGNDETAIL	ACTIVITYID
LDAUTOASSIGNDETAIL	TASKNO
LDAUTOASSIGNDETAIL	SERIALNO
LDAUTOASSIGNTRACE	SERIALNO
LDBANK	BANKCODE
LDBANKNET	BANKNETID
LDBANKRATE	ENDDATE
LDBANKRATE	DECLAREDATE
LDBANKRATE	DEPST_LOAN
LDBANKRATE	TYPE
LDBANKRATE	PERIODFLAG
LDBANKRATE	PERIOD
LDBLACKLIST	BLACKLISTTYPE
LDBLACKLIST	BLACKLISTNO
LDCALENDAR	COMMONDATE
LDCALENDARTRACE	ORDERNO
LDCALENDARTRACE	COMMONDATE
LDCALLTPADDRESS	INTERFACEID
LDCALLTPADDRESS	DEALNO
LDCALLTPADDRESS	SERVICEID
LDCALRATEDEF	RATEID
LDCLAIMRESCODE	SN
LDCLAIMRESCODE	RISKCODE
LDCODE	CODE
LDCODE	CODETYPE
LDCODE1	CODE1
LDCODE1	CODE
LDCODE1	CODETYPE
LDCODE2	CODE
LDCODE2	CODETYPE
LDCODEMAPPING_ZL	IDCODE
LDCODEMOD	CODE
LDCODEMOD	CODETYPE
LDCODERELA	CODE3
LDCODERELA	CODE2
LDCODERELA	CODE1
LDCODERELA	RELATYPE
LDCODE_BAK	CODE
LDCODE_BAK	CODETYPE
LDCODE_BX	CODE
LDCODE_BX	CODETYPE
LDCOINSURANCE	COMPANYNAME
LDCOINSURANCE	GRPCONTNO
LDCOM	COMCODE
LDCOMGROUP	COMGROUP
LDCOMGROUPB	SERIALNO
LDCOMGRP	COMGRPCODE
LDCOMGRPTOCOM	COMCODE
LDCOMGRPTOCOM	COMGRPCODE
LDCOMISC	COMCODEISC
LDCOMQUERYMIT	COMCODE
LDCOMTOBANK	ACCNO
LDCOMTOBANK	BANKCODE
LDCOMTOBANK	COMCODE
LDCOMTOCOMGROUP	COMCODE
LDCOMTOCOMGROUP	COMGROUP
LDCOMTOCOMGROUPB	COMCODE
LDCOMTOCOMGROUPB	COMGROUP
LDCOMTOCOMGROUPB	SERIALNO
LDCONTINVOICEMAP	BATCHNO
LDCONTINVOICEMAP	INVOICENO
LDCONTINVOICEMAP	CONTNO
LDCONTROLCODE	CODETYPE2
LDCONTROLCODE	CODETYPE1
LDCONTROLCODE	CODE
LDCONTTIME	SERIALNO
LDCURRENCY	CURRCODE
LDCUSQUALITY	AGENTCODE
LDCUSQUALITYSUB	MARKID
LDCUSQUALITYSUB	AGENTCODE
LDDCCODE	CODE
LDDCCODE	CODETYPE
LDDISEASE	ICDCODE
LDDISEASECLASS	DISEASTYPECODE
LDDISEASE_BAK	ICDCODE
LDDOCTOR	DOCTNO
LDDRG	DRGNO
LDDRG	AREANO
LDDRUG	DRUGCODE
LDDRUGSTORE	DRUGSTORECODE
LDEDORUSER	USERTYPE
LDEDORUSER	USERCODE
LDEXOTHERRATE	STARTDATE
LDEXOTHERRATE	DESTCURRCODE
LDEXOTHERRATE	PER
LDEXOTHERRATE	CURRCODE
LDEXRATE	DESTCODE
LDEXRATE	PER
LDEXRATE	CURRCODE
LDGRP	CUSTOMERNO
LDGRPBLACKLISTTRACE	SERIALNO
LDGRPSERVINFO	SERVDETAIL
LDGRPSERVINFO	SERVKIND
LDGRPTAXINFO	GRPNO
LDHEALTH	SERIALNO
LDHEALTHORGANCLASS	HEALTHORGANCLASS
LDHEALTHSUB	SERIALNO
LDHOLIDAY	BUSSTYPE
LDHOLIDAY	HOLIDAYS
LDHOSPITAL	HOSPITCODE
LDHOSPITALB	SERIALNO
LDHOSPSEC	HOSPSECNO
LDHOSPSEC	HOSPITALNO
LDHOSPSEC	AREANO
LDICDDISEASTYPE	ICDENDCODE
LDICDDISEASTYPE	ICDBEGINCODE
LDICDDISEASTYPE	DISEASTYPELEVEL
LDICDOPS	ICDOPSCODE
LDIMPART	IMPARTCODE
LDIMPART	IMPARTVER
LDIMPARTPARAM	IMPARTPARAMNO
LDIMPARTPARAM	IMPARTCODE
LDIMPARTPARAM	IMPARTVER
LDINFORMATION	SERIALNO
LDITEM	ITEMNO
LDITEM	AREANO
LDJHCODE	CODE1
LDJHCODE	CODE
LDJHCODE	CODETYPE
LDMAXNO	NOLIMIT
LDMAXNO	NOTYPE
LDMENU	NODECODE
LDMENUGRP	MENUGRPCODE
LDMENUGRPTOMENU	NODECODE
LDMENUGRPTOMENU	MENUGRPCODE
LDMENUSHORT	OPERATOR
LDMENUSHORT	NODECODE
LDMONITORDATA	OTHERFLAG
LDMONITORDATA	MONITORTYPECODE
LDMONITORDATAMAIN	MONITORTYPECODE
LDMONITORDATAMAIN	OTHERFLAG
LDMONITORDATAMAIN	BATCHNO
LDMONITORDATASUB	MONITORCOLCODE
LDMONITORDATASUB	OTHERFLAG
LDMONITORDATASUB	BATCHNO
LDMONITORTYPECONFIG	MONITORTYPECODE
LDMONITORTYPEDETAIL	MONITORORDER
LDMONITORTYPEDETAIL	MONITORCOLCODE
LDMONITORTYPEDETAIL	MONITORTYPECODE
LDMTHMIDRATE	VALIDMONTH
LDMTHMIDRATE	VALIDYEAR
LDMTHMIDRATE	DESTCODE
LDMTHMIDRATE	PER
LDMTHMIDRATE	CURRCODE
LDNATIAREA	AREACODE
LDOCCUPATION	OCCUPATIONCODE
LDOPERATION	OPERATIONCODE
LDORGANISUBJEC	SUBJECCODE
LDPAGEACCESS	NODECODE
LDPAGEACCESS	RUNSCRIPT
LDPARAM	PARAM1
LDPARAM	PARAM
LDPARAM	PARAMTYPE
LDPERSON	CUSTOMERNO
LDPERSONUWINFO	CUSTOMERNO
LDPERSONUWINFOB	CUSTOMERNO
LDPERSONUWINFOB	SERIALNO
LDPLAN	PLANTYPE
LDPLAN	CONTPLANCODE
LDPLANAPPROVEMASTER	OPERATETYPE
LDPLANAPPROVEMASTER	PLANTYPE
LDPLANAPPROVEMASTER	CONTPLANCODE
LDPLANAPPROVESUB	OPERATETYPE
LDPLANAPPROVESUB	OPERATENO
LDPLANAPPROVESUB	PLANTYPE
LDPLANAPPROVESUB	CONTPLANCODE
LDPLANDUTYCTRL	PLANTYPE
LDPLANDUTYCTRL	CALFACTOR
LDPLANDUTYCTRL	GETDUTYCODE
LDPLANDUTYCTRL	DUTYCODE
LDPLANDUTYCTRL	CONTPLANCODE
LDPLANDUTYCTRL	RISKCODE
LDPLANDUTYCTRL	MAINRISKCODE
LDPLANDUTYDEFAULT	RISKCODE
LDPLANDUTYDEFAULT	SELNO
LDPLANDUTYFEEDEFAULT	GETDUTYCODE
LDPLANDUTYFEEDEFAULT	DUTYCODE
LDPLANDUTYFEEDEFAULT	CONTPLANCODE
LDPLANDUTYFEEDEFAULT	RISKCODE
LDPLANDUTYPARAM	PLANTYPE
LDPLANDUTYPARAM	CALFACTOR
LDPLANDUTYPARAM	DUTYCODE
LDPLANDUTYPARAM	CONTPLANCODE
LDPLANDUTYPARAM	RISKCODE
LDPLANDUTYPARAM	MAINRISKCODE
LDPLANFACTORY	PLANTYPE
LDPLANFACTORY	INERSERIALNO
LDPLANFACTORY	FACTORYSUBCODE
LDPLANFACTORY	FACTORYCODE
LDPLANFACTORY	OTHERNO
LDPLANFACTORY	FACTORYTYPE
LDPLANFACTORY	CONTPLANCODE
LDPLANFACTORY	RISKCODE
LDPLANFACTORY	MAINRISKCODE
LDPLANPARAM	PLANTYPE
LDPLANPARAM	PARAMNAME
LDPLANPARAM	INERSERIALNO
LDPLANPARAM	FACTORYSUBCODE
LDPLANPARAM	FACTORYCODE
LDPLANPARAM	OTHERNO
LDPLANPARAM	FACTORYTYPE
LDPLANPARAM	CONTPLANCODE
LDPLANPARAM	RISKCODE
LDPLANPARAM	MAINRISKCODE
LDPLANRISK	PLANTYPE
LDPLANRISK	CONTPLANCODE
LDPLANRISK	RISKCODE
LDPLANRISK	MAINRISKCODE
LDPLANRULE	PARAMNAME
LDPLANRULE	RULECODE
LDPLANRULE	FACTORYSUBCODE
LDPLANRULE	FACTORYCODE
LDPLANRULE	FACTORYTYPE
LDPLANRULE	CONTPLANCODE
LDPRDCONFIG	PRDCONFIGCODE
LDPRINTPOSPARA	CLIENTID
LDPRODUCTCONTROL	BANKCODE
LDPRODUCTCONTROL	SELLTYPE
LDPRODUCTCONTROL	SALECHNL
LDPRODUCTCONTROL	MANAGECOM
LDPRODUCTCONTROL	RISKCODE
LDPUBRATE	CURRENCY
LDPUBRATE	ENDDATE
LDPUBRATE	STARTDATE
LDPUBRATE	YMDINTEREST
LDPUBRATE	SCTYPE
LDPUBRATE	RLTYPE
LDPUBRATE	RISKCODE
LDPUBRATE	CALTYPE
LDPWDB	PASSWORD
LDPWDB	USERCODE
LDRATE	RATEID
LDRISKCOMOPERATE	OPERATETYPE
LDRISKCOMOPERATE	COMCODE
LDRISKCOMOPERATE	MANAGECOM
LDRISKCOMOPERATE	RISKCODE
LDRISKINVOICEMAP	INVOICENO
LDRISKINVOICEMAP	PAYTYPE
LDRISKINVOICEMAP	PAYCOUNT
LDRISKINVOICEMAP	PAYNO
LDRISKINVOICEMAP	GRPPOLNO
LDRISKINVOICEMAP	GRPCONTNO
LDRISKPRINT	ITEMTYPE
LDRISKPRINT	RISKCODE
LDRISKRULE	COMGROUP
LDRISKRULE	SALECHNL
LDRISKRULE	RISKCODE
LDRISKRULEB	SERIALNO
LDROLLSPEED	USERCODE
LDRREPORT	SERIALNO
LDSCANCROPDEF	CROPTYPE
LDSCANCROPDEF	SUBTYPE
LDSCANMAIN	SUBTYPE
LDSCANOBJDEF	OBJCODE
LDSCANOBJDEF	SUBTYPE
LDSCANPAGES	PAGECODE
LDSCANPAGES	SUBTYPE
LDSCANPOSITION	OBJCODE
LDSCANPOSITION	SUBTYPE
LDSERV	SERVNO
LDSERV	AREANO
LDSERVCHOOSEINFO	SERVCHOOSE
LDSERVCHOOSEINFO	SERVDETAIL
LDSERVCHOOSEINFO	SERVKIND
LDSERVCHOOSEINFO	KINDCODE
LDSERVDETAILINFO	SERVDETAIL
LDSERVDETAILINFO	SERVKIND
LDSERVDETAILINFO	KINDCODE
LDSERVINFO	SERVCHOOSE
LDSERVINFO	SERVDETAIL
LDSERVINFO	SERVKIND
LDSERVINFO	KINDCODE
LDSERVKINDINFO	SERVKIND
LDSERVKINDINFO	KINDCODE
LDSHIELDRULESDEFAULT	NSELLTYPE
LDSHIELDRULESDEFAULT	SELLTYPE
LDSHIELDRULESDEFAULT	NSALECHNL
LDSHIELDRULESDEFAULT	SALECHNL
LDSHIELDRULESDEFAULT	UWCODE
LDSHIELDRULESDEFAULT	RISKCODE
LDSOCIALINSORGAN	SIORGANCODE
LDSPOTTRACK	OTHERTYPE
LDSPOTTRACK	OTHERNO
LDSPOTTRACK	SPOTID
LDSPOTUWRATE	UWTYPE
LDSPOTUWRATE	USERCODE
LDSTARTUPSET	SEIRALNO
LDSYSERRLOG	SERIALNO
LDSYSTRACE	POLSTATE
LDSYSTRACE	MAKETIME
LDSYSTRACE	MAKEDATE
LDSYSTRACE	OPERATOR
LDSYSTRACE	POLNO
LDSYSVAR	SYSVAR
LDTASK	TASKCODE
LDTASKPARAM	PARAMNAME
LDTASKPARAM	TASKPLANCODE
LDTASKPARAM	TASKCODE
LDTASKPLAN	TASKPLANCODE
LDTASKPLANREF	TASKPLANREFID
LDTASKRUNLOG	SERIALNO
LDUSER	USERCODE
LDUSERLOG	LOGNO
LDUSERLOGIN	USERCODE
LDUSERPRINT	PRINTTYPE
LDUSERPRINT	COMCODE
LDUSERPRINT	MANAGECOM
LDUSERPRINT	USERCODE
LDUSERTOMENUGRP	MENUGRPCODE
LDUSERTOMENUGRP	USERCODE
LDUSERTRACE	TRACENO
LDUWADDFEE	OPSFLAG
LDUWADDFEE	RISKKIND
LDUWADDFEE	AGE
LDUWADDFEE	SEX
LDUWADDFEE	DISEASDEGREE
LDUWADDFEE	ICDCODE
LDUWAMNTGRADE	UWKIND
LDUWAMNTGRADE	UWTYPE
LDUWAMNTGRADE	UWPOPEDOM
LDUWAMNTGRADE	USERCODE
LDUWDIFFERENCEB	SERIALNO
LDUWDIFFERENCEB	DIFFTYPE
LDUWGRADE	UWSTATE
LDUWGRADE	UWTYPE
LDUWGRADE	UWPOPEDOM
LDUWGRADE	USERCODE
LDUWGRADEPERSON	RISKCODE
LDUWGRADEPERSON	UWPOPEDOM
LDUWGRADEPERSON_MS	DELAYFLAG
LDUWGRADEPERSON_MS	HEALTHFLAG
LDUWGRADEPERSON_MS	STANDFLAG
LDUWGRADEPERSON_MS	UWGRADE
LDUWGRADE_PICCH	CONTFLAG
